(8, 12, 15)
(2, 21, 27)
(3, 23, 30)
(4, 20, 20)
(3, 21, 21)
(54, 91, 74)
(2, 20, 22)
(55, 92, 75)
(5, 19, 20)
(5, 21, 21)
(6, 20, 21)
(112, 151, 124)
(4, 20, 20)
(9, 10, 14)
(8, 12, 15)
(8, 13, 16)
(8, 9, 13)
(4, 64, 72)
(7, 19, 19)
(219, 214, 185)
(221, 214, 186)
(7, 17, 18)
(220, 215, 186)
(2, 46, 47)
(3, 43, 45)
(1, 45, 46)
(3, 52, 56)
(3, 54, 58)
(10, 29, 27)
(8, 18, 17)
(9, 28, 26)
(7, 17, 18)
(11, 30, 28)
(8, 19, 15)
(9, 15, 13)
(8, 20, 16)
(10, 16, 12)
(8, 14, 10)
(1, 24, 32)
(3, 23, 30)
(2, 22, 29)
(117, 143, 114)
(0, 23, 31)
(8, 19, 15)
(9, 20, 16)
(11, 22, 16)
(12, 23, 17)
(10, 21, 15)
(9, 9, 9)
(9, 7, 8)
(8, 8, 8)
(7, 5, 6)
(8, 6, 7)
(6, 4, 5)
(7, 5, 6)
(8, 8, 8)
(8, 6, 7)
(9, 9, 9)
(203, 194, 163)
(202, 193, 162)
(196, 189, 160)
(201, 194, 165)
(198, 189, 160)
(9, 7, 8)
(9, 9, 9)
(8, 8, 8)
(10, 10, 10)
(33, 29, 20)
(22, 24, 21)
(23, 25, 22)
(25, 27, 22)
(21, 23, 20)
(24, 26, 21)
(12, 11, 9)
(15, 9, 9)
(11, 10, 8)
(16, 10, 10)
(11, 11, 11)
(14, 15, 19)
(13, 14, 18)
(15, 16, 20)
(22, 22, 22)
(19, 19, 19)
(119, 120, 102)
(120, 121, 103)
(118, 119, 101)
(117, 118, 100)
(116, 117, 99)
(7, 12, 15)
(23, 24, 28)
(17, 18, 22)
(22, 23, 27)
(21, 22, 26)
(17, 7, 6)
(10, 8, 9)
(20, 9, 7)
(19, 8, 6)
(10, 9, 7)
(4, 2, 3)
(1, 1, 1)
(4, 2, 5)
(3, 1, 2)
(3, 1, 4)
(5, 3, 6)
(4, 2, 5)
(6, 4, 5)
(3, 21, 23)
(5, 20, 23)
(12, 6, 6)
(6, 4, 5)
(7, 5, 6)
(31, 18, 9)
(34, 20, 9)
(6, 4, 5)
(11, 12, 7)
(12, 13, 8)
(7, 5, 6)
(9, 7, 8)
(10, 10, 10)
(6, 4, 5)
(11, 11, 11)
(9, 9, 9)
(7, 5, 6)
(22, 23, 17)
(10, 10, 10)
(23, 24, 18)
(7, 5, 6)
(9, 9, 9)
(11, 12, 7)
(10, 11, 6)
(12, 13, 8)
(13, 14, 9)
(15, 16, 11)
(28, 24, 12)
(32, 24, 13)
(31, 23, 12)
(29, 25, 13)
(29, 22, 12)
(12, 11, 7)
(10, 11, 6)
(11, 10, 6)
(11, 10, 8)
(13, 12, 8)
(9, 11, 10)
(10, 12, 11)
(8, 10, 9)
(8, 12, 11)
(11, 16, 19)
(11, 15, 18)
(10, 11, 15)
(12, 16, 19)
(9, 10, 14)
(11, 12, 16)
(18, 19, 14)
(19, 20, 15)
(21, 22, 16)
(17, 18, 13)
(22, 23, 17)
(23, 23, 13)
(14, 9, 3)
(22, 13, 6)
(22, 22, 12)
(15, 10, 4)
(28, 24, 13)
(27, 23, 12)
(8, 9, 4)
(6, 7, 2)
(26, 22, 13)
(23, 23, 11)
(22, 22, 10)
(19, 19, 9)
(18, 18, 8)
(20, 20, 8)
(19, 20, 15)
(18, 19, 14)
(17, 18, 13)
(20, 21, 16)
(16, 17, 12)
(10, 10, 10)
(12, 12, 12)
(9, 9, 11)
(9, 9, 9)
(11, 11, 11)
(12, 12, 12)
(13, 13, 13)
(16, 16, 16)
(15, 15, 15)
(17, 17, 17)
(6, 4, 5)
(11, 12, 7)
(12, 13, 8)
(10, 9, 7)
(9, 9, 9)
(10, 8, 9)
(11, 10, 8)
(10, 9, 7)
(12, 11, 9)
(9, 7, 8)
(8, 9, 13)
(8, 12, 11)
(9, 10, 14)
(8, 12, 15)
(9, 15, 13)
(2, 20, 22)
(5, 15, 16)
(3, 24, 27)
(2, 22, 23)
(2, 23, 26)
(7, 5, 6)
(9, 7, 8)
(8, 6, 7)
(9, 9, 9)
(6, 4, 5)
(9, 27, 29)
(5, 20, 23)
(10, 28, 30)
(3, 1, 2)
(6, 21, 24)
(3, 1, 4)
(4, 2, 5)
(3, 1, 2)
(4, 2, 3)
(5, 3, 6)
(6, 4, 5)
(7, 5, 6)
(9, 37, 38)
(11, 39, 40)
(4, 2, 3)
(4, 18, 19)
(6, 16, 18)
(8, 12, 15)
(9, 10, 14)
(8, 9, 13)
(10, 10, 10)
(9, 9, 9)
(9, 7, 8)
(8, 6, 7)
(11, 11, 11)
(10, 10, 10)
(9, 9, 9)
(7, 5, 6)
(11, 11, 11)
(10, 12, 11)
(8, 12, 15)
(8, 13, 16)
(7, 11, 14)
(20, 26, 24)
(21, 27, 25)
(202, 183, 143)
(198, 178, 141)
(176, 158, 120)
(177, 159, 121)
(198, 179, 139)
(226, 200, 151)
(227, 201, 152)
(226, 200, 149)
(225, 199, 148)
(229, 202, 155)
(10, 12, 9)
(11, 13, 10)
(14, 16, 13)
(9, 9, 9)
(15, 17, 14)
(11, 11, 11)
(10, 10, 10)
(35, 31, 19)
(34, 30, 19)
(34, 30, 18)
(11, 11, 11)
(10, 10, 10)
(19, 18, 14)
(18, 17, 13)
(17, 16, 12)
(22, 23, 17)
(23, 24, 18)
(21, 22, 16)
(24, 25, 19)
(21, 23, 18)
(218, 190, 142)
(17, 18, 12)
(221, 191, 141)
(220, 189, 143)
(18, 19, 13)
(5, 3, 6)
(4, 2, 5)
(9, 9, 9)
(10, 10, 10)
(6, 4, 7)
(166, 92, 5)
(27, 32, 25)
(26, 31, 24)
(25, 32, 25)
(28, 33, 26)
(29, 34, 27)
(31, 34, 27)
(28, 33, 26)
(30, 33, 26)
(27, 32, 25)
(82, 72, 47)
(83, 73, 48)
(85, 73, 47)
(86, 74, 48)
(84, 72, 46)
(64, 59, 40)
(65, 60, 41)
(63, 58, 39)
(66, 61, 42)
(62, 57, 38)
(33, 35, 21)
(30, 32, 19)
(32, 34, 20)
(37, 40, 23)
(31, 33, 20)
(234, 217, 189)
(233, 219, 190)
(233, 213, 186)
(235, 218, 188)
(232, 215, 187)
(10, 9, 5)
(9, 8, 4)
(16, 16, 8)
(14, 14, 6)
(17, 17, 9)
(196, 158, 111)
(195, 157, 110)
(197, 159, 112)
(194, 156, 109)
(234, 217, 189)
(8, 12, 15)
(186, 172, 146)
(165, 158, 139)
(127, 124, 109)
(126, 123, 108)
(242, 231, 199)
(251, 233, 197)
(243, 232, 200)
(179, 138, 86)
(252, 231, 200)
(16, 15, 11)
(17, 16, 12)
(10, 11, 6)
(15, 14, 10)
(9, 10, 5)
(16, 18, 15)
(17, 19, 16)
(15, 17, 14)
(18, 20, 17)
(14, 16, 13)
(27, 23, 14)
(49, 38, 20)
(28, 24, 15)
(26, 22, 13)
(45, 36, 19)
(9, 9, 9)
(8, 8, 8)
(10, 11, 6)
(11, 12, 7)
(9, 7, 8)
(111, 83, 43)
(93, 69, 33)
(92, 68, 32)
(110, 82, 42)
(17, 18, 12)
(156, 118, 69)
(157, 119, 70)
(160, 122, 73)
(159, 121, 72)
(155, 117, 68)
(11, 10, 8)
(10, 11, 6)
(12, 11, 9)
(15, 14, 10)
(13, 12, 8)
(154, 171, 161)
(158, 171, 162)
(176, 178, 164)
(178, 180, 166)
(179, 180, 164)
(16, 17, 12)
(17, 18, 13)
(18, 19, 14)
(15, 16, 11)
(19, 20, 15)
(222, 199, 158)
(223, 199, 161)
(224, 200, 162)
(222, 197, 156)
(218, 190, 150)
(232, 211, 184)
(233, 212, 185)
(233, 213, 186)
(232, 212, 185)
(223, 200, 169)
(15, 24, 31)
(16, 25, 32)
(17, 26, 33)
(9, 9, 11)
(14, 23, 30)
(212, 191, 148)
(206, 184, 143)
(207, 186, 143)
(202, 180, 139)
(208, 187, 144)
(10, 12, 11)
(11, 13, 10)
(10, 12, 9)
(15, 16, 11)
(9, 11, 10)
(200, 167, 114)
(201, 168, 115)
(175, 170, 150)
(174, 172, 151)
(176, 171, 151)
(10, 15, 18)
(11, 16, 19)
(8, 13, 16)
(11, 21, 22)
(9, 14, 17)
(9, 19, 20)
(8, 18, 19)
(10, 20, 21)
(10, 20, 19)
(7, 17, 18)
(9, 13, 12)
(8, 12, 11)
(11, 17, 15)
(9, 15, 13)
(12, 17, 13)
(8, 18, 19)
(8, 13, 16)
(7, 17, 18)
(18, 19, 13)
(33, 29, 17)
(8, 13, 16)
(5, 3, 6)
(8, 12, 15)
(4, 2, 5)
(9, 9, 11)
(173, 145, 105)
(172, 144, 104)
(211, 186, 146)
(98, 74, 48)
(181, 152, 110)
(11, 17, 15)
(12, 18, 16)
(78, 72, 48)
(82, 74, 51)
(77, 71, 47)
(233, 219, 190)
(196, 176, 139)
(192, 172, 135)
(193, 173, 136)
(195, 175, 138)
(16, 15, 13)
(21, 16, 13)
(15, 16, 11)
(29, 22, 14)
(17, 16, 12)
(9, 9, 11)
(9, 11, 10)
(8, 8, 10)
(10, 12, 11)
(10, 10, 12)
(9, 9, 9)
(5, 3, 6)
(10, 10, 10)
(8, 8, 8)
(9, 11, 10)
(14, 16, 15)
(15, 17, 16)
(67, 70, 53)
(13, 15, 14)
(66, 68, 54)
(6, 22, 22)
(5, 21, 21)
(74, 77, 50)
(7, 23, 23)
(75, 78, 51)
(8, 12, 15)
(9, 10, 14)
(8, 9, 13)
(9, 13, 16)
(7, 11, 14)
(9, 10, 14)
(10, 11, 15)
(9, 13, 16)
(9, 12, 17)
(11, 15, 18)
(12, 18, 16)
(9, 9, 11)
(13, 19, 17)
(8, 9, 13)
(9, 10, 14)
(5, 15, 17)
(9, 19, 21)
(253, 248, 206)
(6, 16, 18)
(8, 18, 20)
(10, 10, 10)
(6, 4, 5)
(11, 11, 11)
(9, 9, 11)
(5, 3, 6)
(7, 18, 24)
(8, 17, 24)
(9, 18, 25)
(5, 20, 25)
(8, 19, 25)
(3, 1, 2)
(3, 1, 4)
(4, 2, 3)
(4, 2, 5)
(5, 3, 6)
(4, 23, 29)
(3, 21, 25)
(5, 24, 30)
(4, 19, 24)
(6, 25, 31)
(127, 171, 170)
(129, 174, 171)
(130, 175, 172)
(128, 172, 171)
(11, 32, 37)
(3, 40, 59)
(4, 41, 60)
(8, 33, 38)
(8, 31, 37)
(3, 38, 58)
(14, 39, 44)
(12, 37, 42)
(11, 36, 41)
(131, 141, 133)
(9, 39, 49)
(32, 42, 41)
(30, 40, 39)
(31, 41, 40)
(33, 43, 42)
(31, 41, 42)
(9, 10, 14)
(10, 11, 15)
(10, 10, 12)
(9, 9, 11)
(8, 9, 13)
(17, 36, 40)
(18, 37, 41)
(20, 41, 46)
(21, 42, 47)
(19, 40, 45)
(6, 17, 13)
(7, 19, 15)
(8, 19, 15)
(5, 20, 15)
(7, 18, 14)
(20, 37, 27)
(19, 36, 26)
(17, 30, 23)
(21, 38, 28)
(16, 29, 22)
(8, 12, 15)
(9, 13, 16)
(8, 13, 16)
(9, 14, 17)
(10, 15, 18)
(11, 11, 11)
(9, 9, 9)
(10, 10, 10)
(34, 39, 33)
(12, 12, 12)
(18, 23, 26)
(19, 24, 27)
(15, 19, 22)
(14, 18, 21)
(20, 25, 28)
(24, 34, 35)
(25, 35, 36)
(9, 10, 14)
(23, 33, 34)
(22, 32, 33)
(25, 35, 36)
(24, 34, 35)
(25, 35, 34)
(9, 13, 16)
(19, 29, 30)
(211, 209, 184)
(25, 26, 21)
(10, 11, 15)
(24, 25, 20)
(26, 27, 22)
(12, 16, 19)
(11, 15, 18)
(9, 13, 16)
(13, 17, 20)
(10, 14, 17)
(12, 17, 21)
(13, 17, 20)
(13, 18, 22)
(37, 38, 32)
(11, 16, 20)
(9, 10, 14)
(8, 12, 15)
(8, 9, 13)
(9, 13, 16)
(10, 11, 15)
(8, 12, 15)
(9, 10, 14)
(188, 183, 164)
(9, 13, 16)
(10, 11, 15)
(8, 8, 10)
(9, 9, 11)
(9, 10, 14)
(8, 12, 15)
(8, 9, 13)
(9, 8, 13)
(6, 4, 7)
(5, 3, 6)
(8, 7, 12)
(8, 8, 10)
(9, 10, 15)
(8, 9, 14)
(8, 11, 16)
(7, 10, 15)
(10, 11, 16)
(20, 38, 40)
(19, 39, 40)
(19, 37, 39)
(8, 11, 16)
(9, 14, 18)
(14, 37, 31)
(12, 32, 31)
(12, 32, 30)
(10, 30, 28)
(8, 18, 19)
(9, 10, 14)
(10, 11, 15)
(11, 15, 18)
(9, 13, 16)
(8, 12, 15)
(9, 13, 16)
(8, 12, 15)
(11, 15, 18)
(9, 10, 14)
(10, 14, 17)
(17, 19, 18)
(9, 10, 14)
(21, 23, 22)
(20, 22, 21)
(11, 15, 18)
(5, 3, 6)
(9, 13, 16)
(6, 4, 7)
(19, 18, 14)
(20, 19, 15)
(5, 31, 44)
(6, 32, 45)
(8, 26, 36)
(8, 30, 43)
(7, 29, 42)
(7, 5, 10)
(9, 8, 13)
(11, 28, 36)
(10, 27, 35)
(9, 10, 15)
(7, 5, 10)
(9, 8, 13)
(6, 4, 9)
(21, 26, 22)
(22, 27, 23)
(23, 37, 24)
(24, 38, 25)
(24, 36, 24)
(25, 37, 25)
(23, 35, 23)
(8, 11, 16)
(9, 10, 15)
(9, 8, 13)
(83, 122, 119)
(82, 121, 118)
(20, 53, 58)
(19, 52, 57)
(19, 53, 55)
(21, 52, 55)
(15, 35, 42)
(9, 9, 9)
(10, 10, 10)
(8, 8, 8)
(9, 11, 10)
(7, 5, 6)
(9, 8, 13)
(8, 7, 12)
(7, 5, 10)
(9, 28, 34)
(6, 4, 9)
(8, 9, 13)
(4, 2, 5)
(9, 10, 14)
(5, 3, 6)
(3, 1, 4)
(4, 2, 5)
(5, 3, 6)
(7, 5, 10)
(6, 4, 9)
(6, 4, 7)
(5, 3, 6)
(6, 4, 7)
(9, 9, 11)
(8, 8, 10)
(10, 10, 12)
(9, 8, 16)
(6, 29, 35)
(4, 23, 29)
(10, 9, 17)
(9, 9, 17)
(8, 56, 66)
(9, 8, 16)
(15, 63, 73)
(8, 56, 68)
(9, 57, 69)
(8, 7, 12)
(9, 8, 13)
(53, 99, 99)
(47, 95, 95)
(54, 100, 100)
(8, 7, 12)
(9, 8, 13)
(9, 8, 14)
(9, 10, 15)
(10, 9, 14)
(36, 86, 97)
(37, 87, 98)
(2, 11, 18)
(38, 88, 99)
(35, 85, 96)
(3, 1, 4)
(4, 2, 5)
(5, 3, 6)
(7, 47, 47)
(6, 44, 45)
(8, 30, 44)
(9, 31, 45)
(7, 48, 66)
(8, 41, 58)
(9, 29, 40)
(9, 8, 13)
(9, 10, 15)
(8, 11, 16)
(8, 9, 14)
(10, 9, 14)
(8, 7, 12)
(7, 5, 10)
(9, 8, 13)
(10, 9, 14)
(7, 6, 11)
(195, 202, 168)
(185, 195, 158)
(186, 196, 161)
(185, 195, 160)
(186, 196, 159)
(4, 18, 19)
(4, 20, 20)
(3, 19, 19)
(6, 16, 18)
(5, 19, 20)
(128, 169, 137)
(5, 60, 57)
(6, 62, 59)
(4, 59, 56)
(5, 61, 58)
(8, 8, 10)
(3, 42, 39)
(2, 41, 38)
(9, 9, 11)
(8, 12, 15)
(9, 7, 8)
(9, 9, 9)
(8, 8, 8)
(8, 6, 7)
(10, 10, 10)
(2, 36, 37)
(1, 35, 36)
(2, 33, 35)
(2, 32, 34)
(3, 34, 36)
(3, 1, 4)
(4, 2, 5)
(3, 1, 2)
(5, 3, 6)
(4, 2, 3)
(1, 25, 27)
(1, 35, 37)
(2, 36, 38)
(1, 25, 29)
(3, 24, 27)
(1, 25, 27)
(11, 73, 68)
(10, 72, 67)
(2, 26, 28)
(11, 72, 67)
(5, 61, 62)
(174, 189, 158)
(173, 188, 157)
(4, 64, 64)
(4, 65, 66)
(4, 20, 20)
(4, 22, 22)
(3, 23, 22)
(4, 56, 54)
(4, 24, 23)
(3, 44, 38)
(3, 42, 37)
(1, 21, 22)
(5, 72, 63)
(4, 18, 19)
(98, 134, 122)
(91, 127, 117)
(99, 135, 123)
(107, 141, 125)
(92, 128, 118)
(9, 8, 16)
(8, 7, 15)
(10, 9, 17)
(8, 5, 14)
(9, 9, 17)
(6, 4, 9)
(7, 5, 10)
(8, 11, 18)
(3, 20, 27)
(9, 9, 17)
(52, 80, 84)
(51, 79, 83)
(53, 81, 85)
(49, 74, 79)
(48, 73, 78)
(162, 174, 162)
(159, 171, 159)
(160, 172, 160)
(158, 170, 158)
(157, 171, 158)
(62, 68, 64)
(63, 69, 65)
(61, 67, 63)
(64, 70, 66)
(56, 62, 60)
(58, 59, 51)
(57, 58, 50)
(66, 66, 58)
(59, 60, 52)
(67, 67, 59)
(163, 174, 158)
(160, 171, 155)
(161, 172, 156)
(164, 175, 159)
(148, 164, 153)
(21, 34, 42)
(21, 36, 43)
(22, 35, 43)
(20, 35, 42)
(23, 36, 44)
(79, 116, 145)
(79, 118, 147)
(82, 121, 150)
(78, 117, 146)
(77, 116, 145)
(0, 0, 0)
(1, 1, 1)
(2, 2, 2)
(3, 3, 3)
(4, 4, 4)
(0, 0, 0)
(1, 1, 1)
(2, 2, 2)
(3, 3, 3)
(4, 4, 4)
(0, 0, 0)
(1, 1, 1)
(2, 2, 2)
(3, 3, 3)
(4, 4, 4)
(0, 0, 0)
(1, 1, 1)
(2, 2, 2)
(3, 3, 3)
(4, 4, 4)
(0, 0, 0)
(1, 1, 1)
(2, 2, 2)
(3, 3, 3)
(4, 4, 4)
(0, 0, 0)
(1, 1, 1)
(2, 2, 2)
(3, 3, 3)
(4, 4, 4)
(0, 0, 0)
(1, 1, 1)
(2, 2, 2)
(3, 3, 3)
(4, 4, 4)
(0, 0, 0)
(1, 1, 1)
(2, 2, 2)
(3, 3, 3)
(4, 4, 4)
(0, 0, 0)
(1, 1, 1)
(2, 2, 2)
(3, 3, 3)
(4, 4, 4)
(0, 0, 0)
(1, 1, 1)
(2, 2, 2)
(3, 3, 3)
(4, 4, 4)
(0, 0, 0)
(1, 1, 1)
(2, 2, 2)
(3, 3, 3)
(4, 4, 4)
(0, 0, 0)
(1, 1, 1)
(2, 2, 2)
(3, 3, 3)
(4, 4, 4)
(0, 0, 0)
(1, 1, 1)
(2, 2, 2)
(3, 3, 3)
(4, 4, 4)
(0, 0, 0)
(1, 1, 1)
(2, 2, 2)
(3, 3, 3)
(4, 4, 4)
(0, 0, 0)
(2, 2, 2)
(1, 1, 1)
(19, 19, 19)
(150, 150, 150)
