(4, 5, 0)
(0, 2, 0)
(3, 4, 0)
(2, 2, 0)
(1, 1, 0)
(255, 255, 255)
(255, 255, 253)
(20, 16, 17)
(12, 6, 8)
(21, 17, 18)
(3, 2, 0)
(3, 4, 0)
(7, 2, 0)
(9, 1, 0)
(11, 1, 0)
(255, 255, 255)
(255, 255, 253)
(255, 255, 251)
(0, 1, 5)
(2, 2, 4)
(0, 5, 8)
(1, 6, 9)
(3, 8, 11)
(4, 9, 12)
(4, 9, 13)
(0, 2, 1)
(1, 1, 1)
(0, 2, 0)
(0, 4, 3)
(1, 3, 0)
(0, 2, 1)
(1, 1, 1)
(1, 3, 0)
(0, 2, 0)
(0, 4, 3)
(0, 2, 0)
(1, 1, 1)
(1, 3, 0)
(0, 2, 1)
(0, 4, 0)
(213, 224, 230)
(224, 231, 237)
